ID,lon,lat
1,-0.0627445496798181,42.95838677177081
2,-0.02665787621799548,43.13462567090122
3,-0.04053472475746165,43.07104804447348
4,-0.039339995102681095,43.11030515725909
5,-0.15675759572691284,42.88568342392388
